BW 05 02 09
 1.000000  0.000000
 0.999990  0.001000
 0.950000  0.004500
 0.900000  0.008130
 0.800000  0.018330
 0.700000  0.029370
 0.600000  0.041570
 0.500000  0.053370
 0.400000  0.062360
 0.300000  0.066500
 0.250000  0.065000
 0.200000  0.061000
 0.150000  0.055500
 0.100000  0.046000
 0.075000  0.039500
 0.050000  0.031500
 0.025000  0.021250
 0.012500  0.014250
 0.007500  0.010350
 0.003750  0.006500
 0.002000  0.004500
 0.001000  0.002850
 0.000100  0.001550
 0.000000  0.000000
 0.000100 -0.000500
 0.001000 -0.001500
 0.002000 -0.002500
 0.003750 -0.003750
 0.007500 -0.005500
 0.012500 -0.007250
 0.025000 -0.010500
 0.050000 -0.014500
 0.075000 -0.017250
 0.100000 -0.019450
 0.150000 -0.022310
 0.200000 -0.023500
 0.250000 -0.024770
 0.300000 -0.025470
 0.400000 -0.026550
 0.500000 -0.027550
 0.600000 -0.026990
 0.700000 -0.025760
 0.800000 -0.021840
 0.900000 -0.014000
 0.950000 -0.007770
 0.999990 -0.001000
 1.000000  0.000000
